,checkpoint,model,seed,shuffle_utterances,augment_frames,multiple_frames,cnn,eval_type,eval_dataset,stage,trial_idx,categories,logits,pred,correct,target_category,config,filtered
1024,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1024,"['ground', 'foot', 'puzzle', 'basket']","[0.013789764605462551, 0.9682802557945251, 0.0017265189671888947, 0.01620347611606121]",1,False,ground,contrastive_transformer_embedding,False
1025,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1025,"['ground', 'floor', 'foot', 'room']","[0.4251593351364136, 0.10765080899000168, 0.31445568799972534, 0.15273411571979523]",0,True,ground,contrastive_transformer_embedding,False
1026,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1026,"['ground', 'toy', 'ball', 'room']","[0.8114645481109619, 0.09964877367019653, 0.07078864425420761, 0.018098056316375732]",0,True,ground,contrastive_transformer_embedding,False
1027,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1027,"['ground', 'window', 'basket', 'door']","[0.6169589161872864, 0.06119679659605026, 0.22273801267147064, 0.09910624474287033]",0,True,ground,contrastive_transformer_embedding,False
1028,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1028,"['ground', 'table', 'paper', 'room']","[0.745705783367157, 0.0983545184135437, 0.06627505272626877, 0.08966459333896637]",0,True,ground,contrastive_transformer_embedding,False
1029,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1029,"['ground', 'car', 'sand', 'chair']","[0.1249387115240097, 0.21953612565994263, 0.6384301781654358, 0.017094997689127922]",2,False,ground,contrastive_transformer_embedding,False
1030,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1030,"['ground', 'sand', 'room', 'table']","[0.35368436574935913, 0.5853298306465149, 0.02894362062215805, 0.03204216808080673]",1,False,ground,contrastive_transformer_embedding,False
1031,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1031,"['ground', 'cat', 'hand', 'ball']","[0.23841096460819244, 0.1877443790435791, 0.3718387186527252, 0.20200596749782562]",2,False,ground,contrastive_transformer_embedding,False
1032,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1032,"['ground', 'paper', 'window', 'computer']","[0.9539052248001099, 0.011189493350684643, 0.03076176345348358, 0.004143527243286371]",0,True,ground,contrastive_transformer_embedding,False
1033,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1033,"['ground', 'kitchen', 'toy', 'ball']","[0.5327050685882568, 0.04600018262863159, 0.38430073857307434, 0.03699402138590813]",0,True,ground,contrastive_transformer_embedding,False
1034,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1034,"['ground', 'foot', 'cat', 'door']","[0.12805543839931488, 0.14468693733215332, 0.2230960577726364, 0.504161536693573]",3,False,ground,contrastive_transformer_embedding,False
1035,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1035,"['ground', 'cat', 'foot', 'car']","[0.0443098209798336, 0.31302210688591003, 0.06585238873958588, 0.576815664768219]",3,False,ground,contrastive_transformer_embedding,False
1036,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1036,"['ground', 'computer', 'cat', 'hand']","[0.865882933139801, 0.061091307550668716, 0.06083455681800842, 0.012191170826554298]",0,True,ground,contrastive_transformer_embedding,False
1037,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1037,"['ground', 'toy', 'puzzle', 'room']","[0.1324550360441208, 0.019553683698177338, 0.18215660750865936, 0.6658346056938171]",3,False,ground,contrastive_transformer_embedding,False
1038,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1038,"['ground', 'car', 'foot', 'hand']","[0.2994542419910431, 0.15754184126853943, 0.4672613739967346, 0.07574252039194107]",2,False,ground,contrastive_transformer_embedding,False
1039,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1039,"['ground', 'floor', 'door', 'sand']","[0.15633293986320496, 0.03359050303697586, 0.04579906538128853, 0.764277458190918]",3,False,ground,contrastive_transformer_embedding,False
1040,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1040,"['ground', 'chair', 'room', 'floor']","[0.08837868273258209, 0.5256577134132385, 0.3690989017486572, 0.0168647188693285]",1,False,ground,contrastive_transformer_embedding,False
1041,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1041,"['ground', 'table', 'stairs', 'chair']","[0.6223827600479126, 0.0287653636187315, 0.3419324457645416, 0.006919459905475378]",0,True,ground,contrastive_transformer_embedding,False
1042,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1042,"['ground', 'toy', 'puzzle', 'table']","[0.9645037055015564, 0.025456370785832405, 0.00339548010379076, 0.00664437934756279]",0,True,ground,contrastive_transformer_embedding,False
1043,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1043,"['ground', 'floor', 'foot', 'kitchen']","[0.3600715696811676, 0.17138826847076416, 0.43401238322257996, 0.03452780470252037]",2,False,ground,contrastive_transformer_embedding,False
1044,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1044,"['ground', 'toy', 'room', 'kitchen']","[0.5679378509521484, 0.11955192685127258, 0.18382634222507477, 0.12868383526802063]",0,True,ground,contrastive_transformer_embedding,False
1045,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1045,"['ground', 'car', 'paper', 'crib']","[0.4145876467227936, 0.4525669813156128, 0.05708417668938637, 0.07576117664575577]",1,False,ground,contrastive_transformer_embedding,False
1046,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1046,"['ground', 'crib', 'door', 'chair']","[0.4981180727481842, 0.2043519914150238, 0.09874003380537033, 0.19878990948200226]",0,True,ground,contrastive_transformer_embedding,False
1047,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1047,"['ground', 'road', 'sand', 'table']","[0.06110834330320358, 0.307280033826828, 0.39052513241767883, 0.24108651280403137]",2,False,ground,contrastive_transformer_embedding,False
1048,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1048,"['ground', 'car', 'toy', 'computer']","[0.7765186429023743, 0.03798927739262581, 0.14137493073940277, 0.04411719739437103]",0,True,ground,contrastive_transformer_embedding,False
1049,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1049,"['ground', 'basket', 'road', 'car']","[0.014647847041487694, 0.025941448286175728, 0.6574621796607971, 0.30194851756095886]",2,False,ground,contrastive_transformer_embedding,False
1050,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1050,"['ground', 'foot', 'road', 'car']","[0.09777240455150604, 0.05122232809662819, 0.1445927768945694, 0.7064125537872314]",3,False,ground,contrastive_transformer_embedding,False
1051,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1051,"['ground', 'basket', 'table', 'kitchen']","[0.4024364650249481, 0.17906349897384644, 0.4035962224006653, 0.014903866685926914]",2,False,ground,contrastive_transformer_embedding,False
1052,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1052,"['ground', 'stairs', 'chair', 'room']","[0.639037549495697, 0.07300014048814774, 0.23780840635299683, 0.05015391483902931]",0,True,ground,contrastive_transformer_embedding,False
1053,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1053,"['ground', 'hand', 'computer', 'cat']","[0.6091389060020447, 0.030661312863230705, 0.1932917684316635, 0.16690799593925476]",0,True,ground,contrastive_transformer_embedding,False
1054,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1054,"['ground', 'paper', 'toy', 'floor']","[0.39514029026031494, 0.1782628297805786, 0.26905450224876404, 0.15754234790802002]",0,True,ground,contrastive_transformer_embedding,False
1055,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1055,"['ground', 'sand', 'paper', 'hand']","[0.3201036751270294, 0.6364390850067139, 0.027731284499168396, 0.01572599820792675]",1,False,ground,contrastive_transformer_embedding,False
1056,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1056,"['ground', 'hand', 'floor', 'basket']","[0.15849773585796356, 0.1225883737206459, 0.6493239998817444, 0.06958985328674316]",2,False,ground,contrastive_transformer_embedding,False
1057,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1057,"['ground', 'computer', 'road', 'kitchen']","[0.7165707349777222, 0.06358762085437775, 0.13762448728084564, 0.08221714198589325]",0,True,ground,contrastive_transformer_embedding,False
1058,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1058,"['ground', 'floor', 'hand', 'cat']","[0.09966707974672318, 0.22974805533885956, 0.15251114964485168, 0.5180736780166626]",3,False,ground,contrastive_transformer_embedding,False
1059,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1059,"['ground', 'road', 'sand', 'crib']","[0.4230475425720215, 0.32414114475250244, 0.09463340789079666, 0.15817782282829285]",0,True,ground,contrastive_transformer_embedding,False
1060,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,1060,"['ground', 'basket', 'chair', 'window']","[0.05859130620956421, 0.14016005396842957, 0.6839913725852966, 0.11725722253322601]",2,False,ground,contrastive_transformer_embedding,False
